loss,mass,count,frequency
C4H5NO2,99.0320284,3,7.827175954915466E-5
C4H2N2O,94.016712684,2,5.2181173032769774E-5
CH2O,30.010564684,100,0.010698230461430366
CH5NO2S,95.0040994,1,2.6090586516384887E-5
C15H19NO3,261.13649346799997,1,2.6090586516384887E-5
C6H9NO3,143.05824314799997,1,2.6090586516384887E-5
C10H9N,143.073499288,2,5.2181173032769774E-5
C13H10,166.07825032,2,5.2181173032769774E-5
C9H11NO3,181.07389321199997,1,2.6090586516384887E-5
H7Cl2NO3,138.980298444,1,2.6090586516384887E-5
C9H8O4,180.042258736,2,5.2181173032769774E-5
C8H6F3N3O,217.046296472,1,2.6090586516384887E-5
C9H6S,146.019021192,1,2.6090586516384887E-5
CH7BrN4,153.985408324,1,2.6090586516384887E-5
C5N,74.003074,3,7.827175954915466E-5
C3H6N2,70.053098192,5,1.3045293258192445E-4
C7H10,94.07825032,34,8.870799415570862E-4
C8H18N2O2,174.136827816,2,5.2181173032769774E-5
C3H9N3O,103.07456190799999,1,2.6090586516384887E-5
C15H19NO2,245.141578848,1,2.6090586516384887E-5
C6H11NOS,145.056134972,1,2.6090586516384887E-5
C14H12Cl2O2,282.021434984,1,2.6090586516384887E-5
C8H2O2,130.005479304,1,2.6090586516384887E-5
C11H17Cl,184.101878224,1,2.6090586516384887E-5
C7H2F3N,157.013933724,1,2.6090586516384887E-5
C7H10O4,158.0579088,1,2.6090586516384887E-5
C7H6O2,122.036779432,14,3.6526821122938845E-4
C2H3F3O,100.013599376,1,2.6090586516384887E-5
C17H2Cl2,275.953355424,1,2.6090586516384887E-5
C9H7ClN2,178.029775904,2,5.2181173032769774E-5
C2H10N4O,106.08546093999999,1,2.6090586516384887E-5
C7H17N3O6,239.11173526399998,1,2.6090586516384887E-5
C2H4N2O2S,119.999348368,1,2.6090586516384887E-5
C4HPS,111.953657662,1,2.6090586516384887E-5
C2H6O3S,110.00376505199999,2,5.2181173032769774E-5
CH2OS,61.982635684,9,2.34815278647464E-4
C6H4ClN3O2,184.999204048,1,2.6090586516384887E-5
HCl,35.976677712,90,0.00234815278647464
C2H7N,45.057849224,84,0.0021916092673763305
HS,32.979896032,3,7.827175954915466E-5
C7H3BrClOP,247.87934112599999,1,2.6090586516384887E-5
C2H6O2,62.036779432,8,2.087246921310791E-4
C14H16O2,216.115029752,1,2.6090586516384887E-5
C4H2N2OS,125.988783684,2,5.2181173032769774E-5
C17H26O5S,342.150094932,1,2.6090586516384887E-5
C6H2N2S2,165.965940064,1,2.6090586516384887E-5
C12H14O,174.104465068,1,2.6090586516384887E-5
C6H12O2,116.083729624,2,5.2181173032769774E-5
C9H16O,140.120115132,2,5.2181173032769774E-5
C4H4S,84.003371128,10,2.609058651638489E-4
C10H16O2,168.115029752,2,5.2181173032769774E-5
C3H9NS,91.045570288,2,5.2181173032769774E-5
C9H3N,125.026549096,1,2.6090586516384887E-5
H7NO2,53.047678464,1,2.6090586516384887E-5
N2O,44.00106262,2,5.2181173032769774E-5
C5H3NO3,125.01129295599999,1,2.6090586516384887E-5
C3HF,56.006228252,1,2.6090586516384887E-5
C2H2N6O,126.029008684,1,2.6090586516384887E-5
C9H7F5N2O,254.047853944,1,2.6090586516384887E-5
C4H15N5O4,197.11240396,1,2.6090586516384887E-5
C5H12F,91.092303604,1,2.6090586516384887E-5
C6H6O2S,142.008850432,1,2.6090586516384887E-5
C9H9NOS2,211.012555908,1,2.6090586516384887E-5
C6H6BrN,170.968361292,1,2.6090586516384887E-5
C2H2O,42.010564684,115,0.01219148010203698
C3H8OS2,124.001656876,1,2.6090586516384887E-5
C5ClN,108.97192668,1,2.6090586516384887E-5
C12H10O2,186.06807956,1,2.6090586516384887E-5
C4H3BrS,161.913883196,1,2.6090586516384887E-5
C3F3N,106.99828366,1,2.6090586516384887E-5
C3H5N,55.042199159999996,109,0.0028438739302859527
C12H17NO3,223.12084340399997,1,2.6090586516384887E-5
C2H7BrN,123.976186324,1,2.6090586516384887E-5
C6H9NO,111.068413908,1,2.6090586516384887E-5
C9H16O5,204.09977361199998,1,2.6090586516384887E-5
C2H7O3P,110.01328071399999,1,2.6090586516384887E-5
C9H8OS,164.029585876,1,2.6090586516384887E-5
C4H9NO2,103.063328528,5,1.3045293258192445E-4
C11H13NO,175.099714036,2,5.2181173032769774E-5
C16H16O4,272.104858992,1,2.6090586516384887E-5
C4,48.0,28,7.305364224587769E-4
C6H9ClN2O,160.040340588,1,2.6090586516384887E-5
C2H5O3PS,139.96970165,1,2.6090586516384887E-5
C7H12N2O,140.094963004,2,5.2181173032769774E-5
C3H2F4N3,156.018484944,1,2.6090586516384887E-5
H5N3,47.04834716,1,2.6090586516384887E-5
C6H11N2O6P,238.035472702,1,2.6090586516384887E-5
C5H9NOS,131.040484908,1,2.6090586516384887E-5
C7H5ClN2,152.01412584,1,2.6090586516384887E-5
C15H7F5,282.04679132399997,1,2.6090586516384887E-5
C8H3NO4S,208.978278576,1,2.6090586516384887E-5
C6H14N2O,130.110613068,3,7.827175954915466E-5
CHClOS,95.943663332,3,7.827175954915466E-5
C4O7,159.96440234,1,2.6090586516384887E-5
C8O4,159.97965848,1,2.6090586516384887E-5
C7H7N,105.057849224,2,5.2181173032769774E-5
C4H10O4,122.05790879999999,2,5.2181173032769774E-5
CH4N4S2,135.987738128,1,2.6090586516384887E-5
HNO2S,78.972799272,4,1.0436234606553955E-4
C8H17NO5,207.11067264399998,2,5.2181173032769774E-5
C16H16,208.125200512,4,1.0436234606553955E-4
C6H7N5,149.070145224,2,5.2181173032769774E-5
C6H8,80.062600256,27,7.04445835942392E-4
C7H2ClN,134.987576744,3,7.827175954915466E-5
C4H5N,67.04219916,4,1.0436234606553955E-4
C8H7FO3,170.037922304,1,2.6090586516384887E-5
CH4N2O,60.032362748,100,0.002609058651638489
C18H26O3,290.18819469199997,1,2.6090586516384887E-5
C15H19N3,241.15789760799998,1,2.6090586516384887E-5
H3O4P,97.976895206,26,6.783552494260071E-4
CH3O3P,93.98198058599999,2,5.2181173032769774E-5
C4H13N3O4,167.090605896,1,2.6090586516384887E-5
C3H5NO4,119.02185764,1,2.6090586516384887E-5
CH5P,48.012886789999996,1,2.6090586516384887E-5
C7HCl,119.976677712,1,2.6090586516384887E-5
C5H8N2O2S,160.030648496,1,2.6090586516384887E-5
