2976	[!#1]c1[cH][cH][cH][cH]c1[CH3]
2977	[!#1]c1[cH][cH][cH][cH]c1[N+](=O)[O-]
2978	[!#1]c1[cH][cH][cH][cH]c1[NH2]
2979	[!#1]c1[cH][cH][cH][cH]c1[OH]
2980	[!#1]c1[cH][cH][cH][cH]c1Br
2981	[!#1]c1[cH][cH][cH][cH]c1C#N
2982	[!#1]c1[cH][cH][cH][cH]c1C(=O)[CH3]
2983	[!#1]c1[cH][cH][cH][cH]c1C(=O)[OH]
2984	[!#1]c1[cH][cH][cH][cH]c1C(=O)c2[cH]c([!#1])nnc2[!#1]
2985	[!#1]c1[cH][cH][cH][cH]c1C(F)(F)F
2986	[!#1]c1[cH][cH][cH][cH]c1c2[cH][cH][cH][cH][cH]2
2987	[!#1]c1[cH][cH][cH][cH]c1c2[cH][cH][cH][cH]c2[!#1]
2988	[!#1]c1[cH][cH][cH][cH]c1c2n[nH]c(=S)[nH]c2=O
2989	[!#1]c1[cH][cH][cH][cH]c1c2nc3[cH][cH][cH][cH]c3c(=O)[nH]2
2990	[!#1]c1[cH][cH][cH][cH]c1c2nc3[cH][cH][cH][cH]c3s2
2991	[!#1]c1[cH][cH][cH][cH]c1Cl
2992	[!#1]c1[cH][cH][cH][cH]c1F
2993	[!#1]c1[cH][cH][cH][cH]c1I
2994	[!#1]c1[cH][cH][cH][cH]c1N2C(=O)[CH]=[CH]C2=O
2995	[!#1]c1[cH][cH][cH][cH]c1N2C(=O)[CH]3[CH]([CH]([CH]=[CH][CH]3c4[cH][cH][cH][cH][cH]4)c5[cH][cH][cH][cH][cH]5)C2=O
2996	[!#1]c1[cH][cH][cH][cH]c1O[CH3]
2997	[!#1]c1[cH][cH][cH][cH]n1
2998	[!#1]c1[cH][cH][cH][nH]1
2999	[!#1]c1[cH][cH][cH]c([!#1])[cH]1
3000	[!#1]c1[cH][cH][cH]c([!#1])c1[!#1]
3001	[!#1]c1[cH][cH][cH]c([!#1])c1n2nnnc2C3([!#1])[CH2][CH2][CH2][CH2][CH2]3
3002	[!#1]c1[cH][cH][cH]c([!#1])n1
3003	[!#1]c1[cH][cH][cH]c([CH]=[CH]C(=O)[OH])[cH]1
3004	[!#1]c1[cH][cH][cH]c([cH]1)[CH]2[CH2]C(=N[CH2][CH2]S2)c3c([!#1])[cH]c([!#1])oc3=O
3005	[!#1]c1[cH][cH][cH]c([cH]1)[N+](=O)[O-]
3006	[!#1]c1[cH][cH][cH]c([cH]1)C(=O)[CH3]
3007	[!#1]c1[cH][cH][cH]c([cH]1)C(=O)[OH]
3008	[!#1]c1[cH][cH][cH]c([cH]1)C(F)(F)F
3009	[!#1]c1[cH][cH][cH]c([cH]1)c2[cH]nc3[cH][cH][cH][cH]c3n2
3010	[!#1]c1[cH][cH][cH]c([cH]1)c2nc3[cH][cH][cH][cH]c3o2
3011	[!#1]c1[cH][cH][cH]c([cH]1)c2nc3[cH]c([!#1])[cH][cH]c3o2
3012	[!#1]c1[cH][cH][cH]c([cH]1)N2[CH2][CH2][CH2]C2=O
3013	[!#1]c1[cH][cH][cH]c([cH]1)N2C(=O)c3[cH][cH][cH][cH]c3C2=O
3014	[!#1]c1[cH][cH][cH]c([cH]1)S(=O)(=O)[!#1]
3015	[!#1]c1[cH][cH][cH]c([CH2][CH3])[cH]1
3016	[!#1]c1[cH][cH][cH]c([CH2][OH])[cH]1
3017	[!#1]c1[cH][cH][cH]c([CH3])[cH]1
3018	[!#1]c1[cH][cH][cH]c([CH3])c1[CH3]
3019	[!#1]c1[cH][cH][cH]c([CH3])n1
3020	[!#1]c1[cH][cH][cH]c([N+](=O)[O-])c1[!#1]
3021	[!#1]c1[cH][cH][cH]c([NH2])[cH]1
3022	[!#1]c1[cH][cH][cH]c([OH])[cH]1
3023	[!#1]c1[cH][cH][cH]c(Br)[cH]1
3024	[!#1]c1[cH][cH][cH]c(Cl)[cH]1
3025	[!#1]c1[cH][cH][cH]c(Cl)c1[CH3]
3026	[!#1]c1[cH][cH][cH]c(Cl)c1Cl
3027	[!#1]c1[cH][cH][cH]c(F)[cH]1
3028	[!#1]c1[cH][cH][cH]c(I)[cH]1
3029	[!#1]c1[cH][cH][cH]c(O[CH3])[cH]1
3030	[!#1]c1[cH][cH][cH]c2[cH][cH][cH][cH]c12
3031	[!#1]c1[cH][cH][cH]c2[cH][cH][cH]c([!#1])c12
3032	[!#1]c1[cH][cH][cH]c2[cH][cH][cH]nc12
3033	[!#1]c1[cH][cH][cH]c2[CH2][CH2][CH2][CH2]c12
3034	[!#1]c1[cH][cH][cH]c2c([!#1])[cH][cH][cH]c12
3035	[!#1]c1[cH][cH][cH]c2c(=O)[nH][nH]c(=O)c12
3036	[!#1]c1[cH][cH][cH]c2C(=O)c3[cH][cH][cH][cH]c3C(=O)c12
3037	[!#1]c1[cH][cH][cH]c2C(=O)c3[cH][cH][cH]c([!#1])c3C(=O)c12
3038	[!#1]c1[cH][cH][cH]c2c3[CH2][CH2][CH2][CH2]c3oc12
3039	[!#1]c1[cH][cH][cH]c2n[cH][cH][cH]c12
3040	[!#1]c1[cH][cH][cH]c2nsnc12
3041	[!#1]c1[cH][cH][cH]n[cH]1
3042	[!#1]c1[cH][cH][cH]nc1[!#1]
3043	[!#1]c1[cH][cH][cH]nc1c2[cH]c([!#1])c([!#1])c([!#1])[cH]2
3044	[!#1]c1[cH][cH][cH]nc1c2n[cH][cH][cH]c2[!#1]
3045	[!#1]c1[cH][cH][cH]o1
3046	[!#1]c1[cH][cH][cH]s1
3047	[!#1]c1[cH][cH][n+]([!#1])[cH][cH]1
3048	[!#1]c1[cH][cH][n+]([!#1])c2[cH][cH][cH][cH]c12
3049	[!#1]c1[cH][cH][n+]([O-])[cH][cH]1
3050	[!#1]c1[cH][cH]c([!#1])[cH][cH]1
3051	[!#1]c1[cH][cH]c([!#1])[cH]c1S(=O)(=O)c2[cH]c([!#1])[cH][cH]c2[!#1]
3052	[!#1]c1[cH][cH]c([!#1])[n+]([!#1])[cH]1
3053	[!#1]c1[cH][cH]c([!#1])c([!#1])[cH]1
3054	[!#1]c1[cH][cH]c([!#1])c([!#1])c1[!#1]
3055	[!#1]c1[cH][cH]c([!#1])c([!#1])n1
3056	[!#1]c1[cH][cH]c([!#1])c([cH]1)[N+](=O)[O-]
3057	[!#1]c1[cH][cH]c([!#1])c([cH]1)C(=O)[OH]
3058	[!#1]c1[cH][cH]c([!#1])c([cH]1)c2[cH][cH][cH][cH][cH]2
3059	[!#1]c1[cH][cH]c([!#1])c([cH]1)c2nc3[cH][cH][cH][cH]c3s2
3060	[!#1]c1[cH][cH]c([!#1])c([CH3])[cH]1
3061	[!#1]c1[cH][cH]c([!#1])c([OH])[cH]1
3062	[!#1]c1[cH][cH]c([!#1])c(Cl)[cH]1
3063	[!#1]c1[cH][cH]c([!#1])c2[cH][cH][cH][cH]c12
3064	[!#1]c1[cH][cH]c([!#1])c2c([!#1])[cH][cH][cH]c12
3065	[!#1]c1[cH][cH]c([!#1])c2n[cH][cH][cH]c12
3066	[!#1]c1[cH][cH]c([!#1])c2nonc12
3067	[!#1]c1[cH][cH]c([!#1])n[cH]1
3068	[!#1]c1[cH][cH]c([!#1])n1c2[cH][cH]c([!#1])[cH][cH]2
3069	[!#1]c1[cH][cH]c([!#1])nn1
3070	[!#1]c1[cH][cH]c([!#1])o1
3071	[!#1]c1[cH][cH]c([!#1])s1
3072	[!#1]c1[cH][cH]c([cH][cH]1)[CH]([CH3])[CH3]
3073	[!#1]c1[cH][cH]c([cH][cH]1)[CH]2[CH]3[CH2][CH]4[CH2][CH]([CH2]3)[CH2][CH]2[CH2]4
3074	[!#1]c1[cH][cH]c([cH][cH]1)[CH]2[CH2][CH2][CH2][CH2][CH2]2
3075	[!#1]c1[cH][cH]c([cH][cH]1)[CH]2[NH]c3[cH][cH]c4n[cH][cH][cH]c4c3C5=C2C(=O)[CH2][CH2][CH2]5
3076	[!#1]c1[cH][cH]c([cH][cH]1)[CH]2N([CH2][CH2]N2c3[cH][cH][cH][cH][cH]3)c4[cH][cH][cH][cH][cH]4
3077	[!#1]c1[cH][cH]c([cH][cH]1)[CH]2N=NC(=[CH][CH]2c3[cH][cH][cH][cH][cH]3)[CH]4C(=O)c5[cH][cH][cH][cH]c5C4=O
3078	[!#1]c1[cH][cH]c([cH][cH]1)[N+](=O)[O-]
3079	[!#1]c1[cH][cH]c([cH][cH]1)[NH](=O)[OH]
3080	[!#1]c1[cH][cH]c([cH][cH]1)C([!#1])([CH3])[CH3]
3081	[!#1]c1[cH][cH]c([cH][cH]1)C([CH3])([CH3])[CH3]
3082	[!#1]c1[cH][cH]c([cH][cH]1)C(=N[NH]c2[cH][cH]c([cH]c2[N+](=O)[O-])[N+](=O)[O-])[CH3]
3083	[!#1]c1[cH][cH]c([cH][cH]1)C(=N[OH])[CH3]
3084	[!#1]c1[cH][cH]c([cH][cH]1)C(=O)[CH3]
3085	[!#1]c1[cH][cH]c([cH][cH]1)C(=O)[OH]
3086	[!#1]c1[cH][cH]c([cH][cH]1)C(=O)C(=O)c2[cH][cH][cH][cH][cH]2
3087	[!#1]c1[cH][cH]c([cH][cH]1)C2([!#1])C(=O)c3[cH][cH][cH][cH]c3C2=O
3088	[!#1]c1[cH][cH]c([cH][cH]1)C2([CH2][CH]3[CH2][CH]4[CH2][CH]([CH2]3)[CH2]2)[CH2]4
3089	[!#1]c1[cH][cH]c([cH][cH]1)C2([NH]C(=O)c3[cH][cH][cH][cH]c32)c4[cH][cH]c([!#1])[cH][cH]4
3090	[!#1]c1[cH][cH]c([cH][cH]1)C2(c3[cH][cH][cH][cH]c3-c4[cH][cH][cH][cH]c42)c5[cH][cH]c([!#1])[cH][cH]5
3091	[!#1]c1[cH][cH]c([cH][cH]1)C2(OC(=O)c3[cH][cH][cH][cH]c32)c4[cH][cH]c([!#1])[cH][cH]4
3092	[!#1]c1[cH][cH]c([cH][cH]1)c2[cH][cH][cH][cH][cH]2
3093	[!#1]c1[cH][cH]c([cH][cH]1)c2[cH][cH][cH]c(n2)c3[cH][cH]c([!#1])[cH][cH]3
3094	[!#1]c1[cH][cH]c([cH][cH]1)c2[cH][cH]c([!#1])[cH][cH]2
3095	[!#1]c1[cH][cH]c([cH][cH]1)c2[cH][cH]c([cH][cH]2)S(=O)(=O)[!#1]
3096	[!#1]c1[cH][cH]c([cH][cH]1)c2[cH]c(nc(n2)c3[cH][cH][cH][cH][cH]3)c4[cH][cH]c([!#1])[cH][cH]4
3097	[!#1]c1[cH][cH]c([cH][cH]1)c2[cH]nc(n[cH]2)c3[cH][cH]c([!#1])[cH][cH]3
3098	[!#1]c1[cH][cH]c([cH][cH]1)c2[cH]nc3[cH][cH][cH][cH]c3n2
3099	[!#1]c1[cH][cH]c([cH][cH]1)c2n[cH][cH][cH]c2[!#1]
3100	[!#1]c1[cH][cH]c([cH][cH]1)c2nc([!#1])[cH][cH]c2[!#1]
3101	[!#1]c1[cH][cH]c([cH][cH]1)c2nc([!#1])[cH]c([!#1])c2[!#1]
3102	[!#1]c1[cH][cH]c([cH][cH]1)c2nc(c3[cH][cH]c([!#1])[cH][cH]3)c4[cH][cH][cH][cH]c4n2
3103	[!#1]c1[cH][cH]c([cH][cH]1)c2nc3[cH][cH][cH][cH]c3[nH]2
3104	[!#1]c1[cH][cH]c([cH][cH]1)c2nc3[cH][cH][cH][cH]c3nc2c4[cH][cH][cH][cH][cH]4
3105	[!#1]c1[cH][cH]c([cH][cH]1)c2nc3[cH][cH][cH][cH]c3nc2c4[cH][cH]c([!#1])[cH][cH]4
3106	[!#1]c1[cH][cH]c([cH][cH]1)c2nc3[cH][cH][cH][cH]c3o2
3107	[!#1]c1[cH][cH]c([cH][cH]1)c2nc3[cH][cH][cH][cH]c3s2
3108	[!#1]c1[cH][cH]c([cH][cH]1)c2nc3[cH][cH]c([!#1])[cH]c3[nH]2
3109	[!#1]c1[cH][cH]c([cH][cH]1)c2nc3[cH][cH]c([!#1])[cH]c3o2
3110	[!#1]c1[cH][cH]c([cH][cH]1)c2nc3[cH][cH]c([!#1])[cH]c3s2
3111	[!#1]c1[cH][cH]c([cH][cH]1)c2nc3[cH][cH]c([cH]c3[nH]2)c4nc5[cH][cH]c([!#1])[cH]c5[nH]4
3112	[!#1]c1[cH][cH]c([cH][cH]1)c2nc3[cH]c([!#1])[cH][cH]c3[nH]2
3113	[!#1]c1[cH][cH]c([cH][cH]1)c2nc3[cH]c([!#1])[cH][cH]c3o2
3114	[!#1]c1[cH][cH]c([cH][cH]1)c2sc(c(c2c3[cH][cH][cH][cH][cH]3)c4[cH][cH][cH][cH][cH]4)c5[cH][cH]c([!#1])[cH][cH]5
3115	[!#1]c1[cH][cH]c([cH][cH]1)N([CH3])[CH3]
3116	[!#1]c1[cH][cH]c([cH][cH]1)N2[CH2][CH2][CH2]C2=O
3117	[!#1]c1[cH][cH]c([cH][cH]1)N2[CH2][CH2]C(=N2)c3[cH][cH]c([!#1])[cH][cH]3
3118	[!#1]c1[cH][cH]c([cH][cH]1)N2[CH2][CH2]O[CH2][CH2]2
3119	[!#1]c1[cH][cH]c([cH][cH]1)n2c([CH3])[cH][cH]c2[CH3]
3120	[!#1]c1[cH][cH]c([cH][cH]1)N2C(=O)[CH]=[CH]C2=O
3121	[!#1]c1[cH][cH]c([cH][cH]1)N2C(=O)[CH]3[CH]4[CH2][CH]([CH]=[CH]4)[CH]3C2=O
3122	[!#1]c1[cH][cH]c([cH][cH]1)N2C(=O)[CH2][CH](N3[CH2][CH2][CH2][CH2][CH2]3)C2=O
3123	[!#1]c1[cH][cH]c([cH][cH]1)N2C(=O)[CH2][CH](N3[CH2][CH2][CH2][CH2]3)C2=O
3124	[!#1]c1[cH][cH]c([cH][cH]1)N2C(=O)[CH2][CH](N3[CH2][CH2]N([CH2][CH2]3)[CH]4[CH2]C(=O)N(C4=O)c5[cH][cH]c([!#1])[cH][cH]5)C2=O
3125	[!#1]c1[cH][cH]c([cH][cH]1)N2C(=O)[CH2][CH](N3[CH2][CH2]N([CH2][CH2]3)c4n[cH][cH][cH]n4)C2=O
3126	[!#1]c1[cH][cH]c([cH][cH]1)N2C(=O)[CH2][CH](N3[CH2][CH2]O[CH2][CH2]3)C2=O
3127	[!#1]c1[cH][cH]c([cH][cH]1)N2C(=O)c3[cH][cH][cH][cH]c3C2=O
3128	[!#1]c1[cH][cH]c([cH][cH]1)N2C(=O)c3[cH][cH][cH]c([!#1])c3C2=O
3129	[!#1]c1[cH][cH]c([cH][cH]1)N2C(=O)c3[cH][cH]c([!#1])[cH]c3C2=O
3130	[!#1]c1[cH][cH]c([cH][cH]1)N2C(=O)c3[cH][cH]c([cH]c3C2=O)C(=O)[OH]
3131	[!#1]c1[cH][cH]c([cH][cH]1)n2c(=O)c3[cH]c4c(=O)n(c5[cH][cH]c([!#1])[cH][cH]5)c(=O)c4[cH]c3c2=O
3132	[!#1]c1[cH][cH]c([cH][cH]1)S(=O)(=O)[!#1]
3133	[!#1]c1[cH][cH]c([cH][cH]1)S(=O)(=O)[NH2]
3134	[!#1]c1[cH][cH]c([cH][cH]1)S(=O)(=O)[OH]
3135	[!#1]c1[cH][cH]c([cH][cH]1)S(=O)(=O)c2[cH][cH]c([!#1])[cH][cH]2
3136	[!#1]c1[cH][cH]c([CH]=[CH]c2[cH][cH][cH][cH][cH]2)[cH][cH]1
3137	[!#1]c1[cH][cH]c([CH]=[CH]c2[cH][cH]c([!#1])[cH]c2S(=O)(=O)[OH])c([cH]1)S(=O)(=O)[OH]
3138	[!#1]c1[cH][cH]c([CH]=N[NH]c2[cH][cH]c([cH][cH]2)S(=O)(=O)[OH])[cH][cH]1
3139	[!#1]c1[cH][cH]c([CH]=N[NH]c2nc([!#1])nc([!#1])n2)o1
3140	[!#1]c1[cH][cH]c([CH]=O)[cH][cH]1
3141	[!#1]c1[cH][cH]c([cH]c1[!#1])[N+](=O)[O-]
3142	[!#1]c1[cH][cH]c([cH]c1[!#1])C(=O)[OH]
3143	[!#1]c1[cH][cH]c([cH]c1[!#1])c2[cH][cH][cH][cH][cH]2
3144	[!#1]c1[cH][cH]c([cH]c1[!#1])c2[cH][cH]c([!#1])c([!#1])[cH]2
3145	[!#1]c1[cH][cH]c([cH]c1[!#1])c2n[cH][cH][cH]c2[!#1]
3146	[!#1]c1[cH][cH]c([cH]c1[CH3])[N+](=O)[O-]
3147	[!#1]c1[cH][cH]c([cH]c1[CH3])C([CH3])([CH3])[CH3]
3148	[!#1]c1[cH][cH]c([cH]c1[CH3])c2[cH][cH]c([!#1])c([CH3])[cH]2
3149	[!#1]c1[cH][cH]c([cH]c1[N+](=O)[O-])[N+](=O)[O-]
3150	[!#1]c1[cH][cH]c([cH]c1[N+](=O)[O-])C(F)(F)F
3151	[!#1]c1[cH][cH]c([cH]c1[N+](=O)[O-])S(=O)(=O)[!#1]
3152	[!#1]c1[cH][cH]c([cH]c1Br)[N+](=O)[O-]
3153	[!#1]c1[cH][cH]c([cH]c1C(=O)[OH])[N+](=O)[O-]
3154	[!#1]c1[cH][cH]c([cH]c1Cl)[N+](=O)[O-]
3155	[!#1]c1[cH][cH]c([CH2][CH2][CH3])[cH][cH]1
3156	[!#1]c1[cH][cH]c([CH2][CH3])[cH][cH]1
3157	[!#1]c1[cH][cH]c([CH2]c2[cH][cH]c([!#1])[cH][cH]2)[cH][cH]1
3158	[!#1]c1[cH][cH]c([CH3])[cH][cH]1
3159	[!#1]c1[cH][cH]c([CH3])[cH]c1[CH3]
3160	[!#1]c1[cH][cH]c([CH3])[cH]c1[N+](=O)[O-]
3161	[!#1]c1[cH][cH]c([CH3])[cH]c1[OH]
3162	[!#1]c1[cH][cH]c([CH3])[cH]c1Br
3163	[!#1]c1[cH][cH]c([CH3])[cH]n1
3164	[!#1]c1[cH][cH]c([CH3])c([!#1])[cH]1
3165	[!#1]c1[cH][cH]c([CH3])c([cH]1)[N+](=O)[O-]
3166	[!#1]c1[cH][cH]c([CH3])c([CH3])[cH]1
3167	[!#1]c1[cH][cH]c([CH3])c([NH2])[cH]1
3168	[!#1]c1[cH][cH]c([CH3])c(Br)[cH]1
3169	[!#1]c1[cH][cH]c([CH3])c(Cl)[cH]1
3170	[!#1]c1[cH][cH]c([CH3])c(I)[cH]1
3171	[!#1]c1[cH][cH]c([CH3])n[cH]1
3172	[!#1]c1[cH][cH]c([CH3])o1
3173	[!#1]c1[cH][cH]c([N+](=O)[O-])c([CH3])[cH]1
3174	[!#1]c1[cH][cH]c([N+](=O)[O-])c2nonc12
3175	[!#1]c1[cH][cH]c([NH2])[cH][cH]1
3176	[!#1]c1[cH][cH]c([NH2])c([cH]1)[N+](=O)[O-]
3177	[!#1]c1[cH][cH]c([OH])[cH][cH]1
3178	[!#1]c1[cH][cH]c([OH])[cH]c1[OH]
3179	[!#1]c1[cH][cH]c([OH])c([!#1])[cH]1
3180	[!#1]c1[cH][cH]c([OH])c([cH]1)C(=O)[OH]
3181	[!#1]c1[cH][cH]c([OH])c([OH])[cH]1
3182	[!#1]c1[cH][cH]c(=S)[nH]n1
3183	[!#1]c1[cH][cH]c(Br)[cH][cH]1
3184	[!#1]c1[cH][cH]c(Br)[cH]c1[!#1]
3185	[!#1]c1[cH][cH]c(Br)[cH]c1Br
3186	[!#1]c1[cH][cH]c(Br)[cH]n1
3187	[!#1]c1[cH][cH]c(Br)c([!#1])[cH]1
3188	[!#1]c1[cH][cH]c(Br)c([cH]1)[N+](=O)[O-]
3189	[!#1]c1[cH][cH]c(Br)c(Cl)[cH]1
3190	[!#1]c1[cH][cH]c(Br)c2[cH][cH][cH][cH]c12
3191	[!#1]c1[cH][cH]c(Br)o1
3192	[!#1]c1[cH][cH]c(C(=O)[OH])c([!#1])[cH]1
3193	[!#1]c1[cH][cH]c(C(=O)[OH])c([cH]1)C(=O)[OH]
3194	[!#1]c1[cH][cH]c(Cl)[cH][cH]1
3195	[!#1]c1[cH][cH]c(Cl)[cH]c1[!#1]
3196	[!#1]c1[cH][cH]c(Cl)[cH]c1[CH3]
3197	[!#1]c1[cH][cH]c(Cl)[cH]c1[N+](=O)[O-]
3198	[!#1]c1[cH][cH]c(Cl)[cH]c1Br
3199	[!#1]c1[cH][cH]c(Cl)[cH]c1Cl
3200	[!#1]c1[cH][cH]c(Cl)[cH]n1
3201	[!#1]c1[cH][cH]c(Cl)c([!#1])[cH]1
3202	[!#1]c1[cH][cH]c(Cl)c([cH]1)[N+](=O)[O-]
3203	[!#1]c1[cH][cH]c(Cl)c([CH3])[cH]1
3204	[!#1]c1[cH][cH]c(Cl)c(Cl)[cH]1
3205	[!#1]c1[cH][cH]c(Cl)c2[cH][cH][cH][cH]c12
3206	[!#1]c1[cH][cH]c(F)[cH][cH]1
3207	[!#1]c1[cH][cH]c(F)[cH]c1F
3208	[!#1]c1[cH][cH]c(F)c(Cl)[cH]1
3209	[!#1]c1[cH][cH]c(F)c(F)[cH]1
3210	[!#1]c1[cH][cH]c(I)[cH][cH]1
3211	[!#1]c1[cH][cH]c(N=[CH]c2[cH][cH][cH][cH]c2[OH])[cH][cH]1
3212	[!#1]c1[cH][cH]c(N=[CH]c2[cH][cH]c([cH][cH]2)[N+](=O)[O-])[cH][cH]1
3213	[!#1]c1[cH][cH]c(N=[CH]c2[cH]c([cH][cH]c2[OH])[N+](=O)[O-])[cH][cH]1
3214	[!#1]c1[cH][cH]c(N=[CH]c2c([OH])[cH][cH]c3[cH][cH][cH][cH]c23)[cH][cH]1
3215	[!#1]c1[cH][cH]c(N=[N+]=[N-])[cH][cH]1
3216	[!#1]c1[cH][cH]c(N=Nc2[cH][cH][cH][cH][cH]2)[cH][cH]1
3217	[!#1]c1[cH][cH]c(N=Nc2[cH][cH][cH][cH]c2[CH3])[cH]c1[CH3]
3218	[!#1]c1[cH][cH]c(N2[CH2][CH2][CH2]C2=O)c([!#1])[cH]1
3219	[!#1]c1[cH][cH]c(O[CH3])[cH][cH]1
3220	[!#1]c1[cH][cH]c(O[CH3])[cH]c1[N+](=O)[O-]
3221	[!#1]c1[cH][cH]c(O[CH3])[cH]c1Br
3222	[!#1]c1[cH][cH]c(O[CH3])[cH]c1O[CH3]
3223	[!#1]c1[cH][cH]c(O[CH3])c(Cl)[cH]1
3224	[!#1]c1[cH][cH]c(O[CH3])c(O[CH3])[cH]1
3225	[!#1]c1[cH][cH]c(O[CH3])nn1
3226	[!#1]c1[cH][cH]c(o1)[CH]2[CH2][CH]2[CH]3[CH2][CH2]3
3227	[!#1]c1[cH][cH]c(o1)c2[cH][cH][cH]c([!#1])[cH]2
3228	[!#1]c1[cH][cH]c(o1)c2[cH][cH]c([!#1])[cH][cH]2
3229	[!#1]c1[cH][cH]c(S[CH2][CH2]c2[cH][cH]n[cH][cH]2)[cH][cH]1
3230	[!#1]c1[cH][cH]c(S[CH3])[cH][cH]1
3231	[!#1]c1[cH][cH]c(s1)C(=O)[OH]
3232	[!#1]c1[cH][cH]c2[cH][cH][cH][cH]c2[cH]1
3233	[!#1]c1[cH][cH]c2[cH][cH][cH][cH]c2[n+]1[!#1]
3234	[!#1]c1[cH][cH]c2[cH][cH][cH][cH]c2c1[!#1]
3235	[!#1]c1[cH][cH]c2[cH][cH][cH][cH]c2c1Br
3236	[!#1]c1[cH][cH]c2[cH][cH][cH][cH]c2n1
3237	[!#1]c1[cH][cH]c2[cH][cH][cH]c([!#1])c2n1
3238	[!#1]c1[cH][cH]c2[cH][cH][cH]c([OH])c2n1
3239	[!#1]c1[cH][cH]c2[cH][cH]c([!#1])[cH]c2[cH]1
3240	[!#1]c1[cH][cH]c2[CH]3c4[cH][cH][cH][cH]c4[CH](c5[cH][cH][cH][cH]c35)c2[cH]1
3241	[!#1]c1[cH][cH]c2[CH]3c4[cH][cH][cH][cH]c4[CH](c5[cH][cH]c([!#1])[cH]c35)c2[cH]1
3242	[!#1]c1[cH][cH]c2[cH]c([!#1])[cH][cH]c2[cH]1
3243	[!#1]c1[cH][cH]c2[cH]c([!#1])c(=O)oc2[cH]1
3244	[!#1]c1[cH][cH]c2[cH]c([OH])[cH][cH]c2[cH]1
3245	[!#1]c1[cH][cH]c2[CH2][CH2]c3[cH][cH][cH][cH]c3[NH]c2[cH]1
3246	[!#1]c1[cH][cH]c2[CH2][CH2]c3[cH][cH][cH]c1c32
3247	[!#1]c1[cH][cH]c2[CH2]OC(=O)c2[cH]1
3248	[!#1]c1[cH][cH]c2[n+]([!#1])[cH][cH][cH]c2[cH]1
3249	[!#1]c1[cH][cH]c2[n+]([!#1])c([!#1])[cH][cH]c2[cH]1
3250	[!#1]c1[cH][cH]c2[nH]c(=O)[nH]c2[cH]1
3251	[!#1]c1[cH][cH]c2[NH]C(=O)C(=O)c2[cH]1
3252	[!#1]c1[cH][cH]c2[nH]c(=O)oc2[cH]1
3253	[!#1]c1[cH][cH]c2[nH]c3C(=O)[CH2][CH2][CH2]c3c2[cH]1
3254	[!#1]c1[cH][cH]c2[nH]c3C(=O)[NH][CH2][CH2]c3c2[cH]1
3255	[!#1]c1[cH][cH]c2c([!#1])[cH]c(=O)oc2[cH]1
3256	[!#1]c1[cH][cH]c2c([!#1])[n+]([!#1])[cH][cH]n12
3257	[!#1]c1[cH][cH]c2c([!#1])c([!#1])[cH][cH]c2[cH]1
3258	[!#1]c1[cH][cH]c2c([!#1])nc([!#1])nc2[cH]1
3259	[!#1]c1[cH][cH]c2c([cH]1)-c3[cH]c([!#1])[cH][cH]c3S2(=O)=O
3260	[!#1]c1[cH][cH]c2c([cH]1)nc3c4[cH][cH]c([!#1])c5[cH][cH][cH]c(c(=O)n23)c54
3261	[!#1]c1[cH][cH]c2c([cH]1)oc3[cH][cH][cH][cH]c32
3262	[!#1]c1[cH][cH]c-2c([CH2]c3[cH][cH][cH][cH]c32)[cH]1
3263	[!#1]c1[cH][cH]c-2c([CH2]c3[cH]c([!#1])[cH][cH]c32)[cH]1
3264	[!#1]c1[cH][cH]c2c([CH3])[cH]c(=O)oc2[cH]1
3265	[!#1]c1[cH][cH]c2c(=O)c([!#1])[cH]oc2[cH]1
3266	[!#1]c1[cH][cH]c2c(=O)c([!#1])c([!#1])oc2[cH]1
3267	[!#1]c1[cH][cH]c2c(=O)c([!#1])c([CH3])oc2[cH]1
3268	[!#1]c1[cH][cH]c2c(=O)c([cH]oc2[cH]1)c3[cH][cH]c4O[CH2][CH2]Oc4[cH]3
3269	[!#1]c1[cH][cH]c2C(=O)c3[cH][cH][cH][cH]c3C(=O)c2[cH]1
3270	[!#1]c1[cH][cH]c2C(=O)c3[cH][cH][cH][cH]c3-c2[cH]1
3271	[!#1]c1[cH][cH]c2C(=O)N(C(=O)c2[cH]1)c3[cH][cH][cH][cH]c3[!#1]
3272	[!#1]c1[cH][cH]c2C(=O)N(C(=O)c2[cH]1)c3[cH][cH][cH]c([!#1])[cH]3
3273	[!#1]c1[cH][cH]c2C(=O)N(C(=O)c2[cH]1)c3[cH][cH][cH]c(n3)N4C(=O)c5[cH][cH]c([!#1])[cH]c5C4=O
3274	[!#1]c1[cH][cH]c2C(=O)N(C(=O)c2[cH]1)c3[cH][cH][cH]c4[cH][cH][cH][cH]c34
3275	[!#1]c1[cH][cH]c2C(=O)OC(=O)c2[cH]1
3276	[!#1]c1[cH][cH]c2-c3[cH][cH]c([!#1])[cH]c3S(=O)(=O)c2[cH]1
3277	[!#1]c1[cH][cH]c2n([!#1])c([CH3])c([CH3])c2[cH]1
3278	[!#1]c1[cH][cH]c2n([!#1])c(=O)oc2[cH]1
3279	[!#1]c1[cH][cH]c2n([!#1])c3[cH][cH][cH][cH]c3c2[cH]1
3280	[!#1]c1[cH][cH]c2n([!#1])c3[cH][cH]c([!#1])[cH]c3c2[cH]1
